Brand_Id,P_Id,Name,Price,Colour,Brand_Name,Ratingcount,Avg_Rating,Description,Occasion,Pattern,Print or Pattern Type,Fabric,Wash Care,Sustainable,Body or Garment Size,Closure,Length,Number of Pockets
62.0,13148348,Amydus Women Plus Size Pink Printed Bomber,2499.0,Pink,Amydus,4,5.0,pink blue printed jacket stand collar pockets zip closure three quarter sleeves straight hem unlined liningthe model height wearing size smaterial polyester spandex machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Button,Regular,NA
62.0,16249994,Amydus Women Plus Size Black & White Striped Shirt Style Top,1599.0,Black,Amydus,0,0.0,black white regular shirt style top vertical striped shirt collar three quarter regular sleeves gathered pleated detail knitted model height wearing size xlpolyester spandex machine wash,Casual,Solid,Solid,Polyester,Machine Wash,Regular,Garment Measurements in,Button,Longline,NA
62.0,16920882,Amydus Women Plus Size Black White Checked Tailored Jacket,2799.0,Black,Amydus,0,0.0,black checked tailored jacket zip detail lapel collar pockets button closure long sleeves straight hemline polyester liningthe model height wearing size spolyester blended machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,Garment Measurements in,Button,Regular,4
62.0,16920878,Amydus Women Red Navy Blue Striped Plus Size Tailored Jacket,2799.0,Red,Amydus,0,0.0,red navy blue striped tailored jacket zip detail lapel collar pockets three quarter sleeves straight hemline polyester liningblended polyester machine washthe model height wearing size xxl,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
62.0,16920876,Amydus Women Plus Size Pink Checked Tailored Jacket,2799.0,Pink,Amydus,0,0.0,pink checked tailored jacket lapel collar pockets button closure three quarter sleeves straight hemline polyester liningouter shell polyester lining polyester machine washthe model height wearing size,Casual,Printed,Floral,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Midi,NA
62.0,13088792,Amydus Women Plus Size Brown & Black Scarf Print Flared Trousers,2499.0,Brown,Amydus,0,0.0,hear party perfect evening outings pair black top get set sizzlepolyester spandex machine wash,Casual,Printed,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Button,NA,NA
62.0,16921684,Amydus Women Plus Size Red & Black Striped Parallel Trousers,2799.0,Red,Amydus,0,0.0,red black knitted parallel trousersregular fitmid riselength regularpattern stripedflat front pleats designfeature plain pocketscomes beltfit regular fit model height wearing size polyester machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
62.0,17569918,Amydus Women Plus Size Black Printed Trousers,2799.0,Black,Amydus,0,0.0,black parallelregular fitmid riselength regularpattern geometric printedflat front pleats designfeature plain pockets fit regular fit model height wearing size cotton machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Above Knee,4
644.0,18205646,OFFICE & YOU Women Black Shrug,3700.0,Black,Office & You,0,0.0,black solid open front regular shrug three quarter sleeves straight hemdry cleanthe model height wearing size,Casual,Solid,Solid,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Above Knee,NA
644.0,18205644,OFFICE & YOU Women Olive Green Shrug,3700.0,Olive,Office & You,0,0.0,olive green solid open front regular shrug long sleeves asymmetric hemdry cleanthe model height wearing size,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
644.0,11545812,OFFICE & YOU Women Brown Checked Culotte Jumpsuit,3700.0,Brown,Office & You,0,0.0,brown checked culotte jumpsuit v neck short sleeves cotton amp lycra hand washthe model height wearing size,Casual,Printed,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
209.0,18980476,DEBONATELLA Cream-Coloured Floral Print Ruffles Crepe Top,600.0,Cream,Debonatella,0,0.0,cream coloured regular top floral print v neck sleeveless sleeves ruffles detail woven crepe machine wash warm iron neededthe model height wearing size,Casual,Printed,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Concealed Zip,NA,NA
209.0,18980488,DEBONATELLA Orange Floral Print Ruffles Crepe High-Low Top,600.0,Orange,Debonatella,0,0.0,orange regular high low top floral print v neck sleeveless sleeves ruffles detail woven crepe model height wearing size smachine wash warm iron needed,Casual,Striped,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
140.0,17056634,BlissClub Women Navy Ultimate Cycling Shorts with 3 Pockets,2299.0,Navy Blue,Blissclub,12,4.6,navy blue solid high rise biker shorts pockets slip closure ultimate cycling shorts crafted signature moisture wicking lightweight breathable cloudsoft fabric composed spandex polyester knee length high waisted cycling shorts give superior stretch compression unique tight knitting technique prevents transparency making ultimate cycling shorts squat proof three pockets two deep side pockets one zippered back pocket go hands free day long comes crotch gusset prevents camel toe flatlock seams designed reduce chafing ensure rashes blissclub mission spread happiness movement create products every moment woman active life happy onepolyester machine washskinny fit model height wearing size,Casual,Printed,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
384.0,17403640,I Saw It First Women Khaki Crinkled Tie-Up Shrug,3199.0,Khaki,I Saw It First,0,0.0,khaki solid crinkled tie regular shrug long puff sleeves gathers detail straight hem polyester elastane machine washthe model height wearing size,Casual,Striped,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,2
384.0,17403370,I Saw It First Women Pink & White Checked Co-Ords Set,3299.0,Pink,I Saw It First,0,0.0,co ords set consists top skirt topcheckedsquare neckcrop lengthsleevelesscomes head bandbottomcheckedhigh riseabove knee lengthslip closure polyester elastane machine washthe model height wearing size,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
384.0,17403434,I Saw It First Women White & Blue Floral Printed Skort Playsuit,3199.0,White,I Saw It First,0,0.0,white blue printed playsuit layered skirt round neck short sleeves model height wearing size polyester elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
384.0,17403300,I Saw It First Women Blue Light Fade Mid Wash High Rise Skinny Fit Stretchable Jeans,4299.0,Blue,I Saw It First,0,0.0,medium shade light fade blue jeanshigh riseclean lookstretchable pocketslength regular cotton elastane machine washskinny fit model height wearing size,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,NA,NA,NA
384.0,17365646,I Saw It First Women Black & Yellow Floral Print A-line Skirt,1299.0,Black,I Saw It First,0,0.0,black yellow floral printed line knee length skirt elasticated waistband slip closure model height wearing size polyester elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
384.0,17365722,I Saw It First Women Beige Striped High-Rise Shorts,1999.0,Beige,I Saw It First,0,0.0,beige striped high rise regular shorts slip closureregular fit model height wearing size polyester amp elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,4
384.0,17403428,I Saw It First Women Blue Skinny Fit Highly Distressed Light Fade Stretchable Jeans,3799.0,Blue,I Saw It First,0,0.0,medium shade light fade blue jeanshigh risehighly distressedstretchable pocketlength regular cotton polyester elastane machine washfit skinny fit model height wearing size,Casual,Solid,NA,Polyester,Machine Wash,Regular,Garment Measurements in,Concealed Zip,NA,NA
384.0,17403254,I Saw It First Women Blue Skinny Fit Stretchable Jeans,4099.0,Blue,I Saw It First,0,0.0,medium shade fade blue jeans skinny fit mid rise clean look stretchable pocket length regular cotton polyester elastane machine washfit skinny fit model height wearing size,Casual,Striped,Striped,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Above Knee,NA
384.0,17403380,I Saw It First Women Blue Slash Knee Frayed Hem Mom Fit Jeans,2899.0,Blue,I Saw It First,0,0.0,dark shade fade blue jeansmid riseslash kneenon stretchable pocketlength regular cotton polyester machine washmom fit model height wearing size,Casual,Striped,Striped,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Knee Length,NA
384.0,17365720,I Saw It First Women Green Solid Pleated Mini Side Split Skater Skirt,1899.0,Green,I Saw It First,0,0.0,green solid skater skirt pleated detailknitted flared hemside slitslip viscose elastane machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,4
384.0,17365728,I Saw It First Women Dusty Pink & White Striped Pleated Mini Skater Skirt,1499.0,Pink,I Saw It First,0,0.0,pink amp white flared skirt stripedgathered pleasted detail wovenflared hemzip closure cotton polyester machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Above Knee,NA
384.0,17403510,I Saw It First Women Blue Highly Distressed Jeans,4199.0,Blue,I Saw It First,0,0.0,medium shade fade blue jeansregular fitmid risehighly distressednon stretchable pocketlength regular cotton machine wash fit regular fit non stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,2
1003.0,18033672,ZALORA ACTIVE Women Pink Sporty Jacket,3899.0,Pink,Zalora Active,0,0.0,pink solid sporty jacket spread collar pockets zip closure long sleeves straight hemline without liningthe model height wearing size cotton polyester machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,4
1003.0,17447728,ZALORA ACTIVE Women Grey Windcheater Hooded Tailored Jacket,3099.0,Grey,Zalora Active,0,0.0,grey solid windcheater tailored jacket hooded pockets zip closure long sleeves straight hemline nylon lining nylon woven machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Knee Length,NA
1003.0,17987646,ZALORA ACTIVE Women Olive Green Solid High-Rise Shorts,2199.0,Olive,Zalora Active,0,0.0,olive green solid high rise regular shorts pockets slip closure polyester spandex machine washregular fit model height wearing size,Formal,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Mini,NA
1003.0,18033666,ZALORA ACTIVE Women Grey Bomber Jacket,3999.0,Grey,Zalora Active,0,0.0,grey solid bomber stand collar pockets zip closure long sleeves straight hemline without liningthe model height wearing size cotton polyester machine wash,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Mini,1
816.0,16817366,SHUBHVASTRA Yellow & Pink Printed Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6475.0,Yellow,Shubhvastra,0,0.0,yellow pink printed lehenga choli dupatta yellow pink printed unstitched blouse yellow pink printed semi stitched lehenga zip closure flared hem yellow pink printed dupatta printed borderblouse fabric art silk lehenga fabric art silk lehenga lining fabric shantoon dupatta fabric assam silk dry cleancholi customizable upto inches bust lehenga customizable upto inches waist lehenga length inches length dupatta length dupatta width,Casual,Solid,Solid,Polyester,Hand Wash,NA,Garment Measurements in,NA,Regular,NA
816.0,15245658,SHUBHVASTRA Pink & Cream-Coloured Printed Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6475.0,Pink,Shubhvastra,0,0.0,pink cream coloured printed lehenga choli dupatta pink cream coloured printed unstitched blouse boat neck long sleeves pink cream coloured printed semi stitched lehenga drawstring closure flared hem pink cream coloured printed dupatta printed borderblouse fabric art silk lehenga fabric art silk lehenga lining fabric silk dupatta fabric silk,Casual,Solid,Solid,Polyester,Hand Wash,NA,Garment Measurements in,NA,Regular,NA
816.0,18174312,SHUBHVASTRA Black & Gold-Toned Printed Unstitched Lehenga & Blouse With Dupatta,6475.0,Black,Shubhvastra,0,0.0,black gold toned printed lehenga choli dupatta black gold toned printed unstitched blouse scoop neck short sleeves button closure black gold toned printed unstitched lehenga slip closure flared hem black gold toned printed dupatta printed borderblouse fabric art silk lehenga fabric art silk lehenga lining fabric shantoon dupatta fabric assam silk dry cleancholi customizable upto bust lehenga customizable upto waist lehenga length length dupatta length dupatta width,Party,Solid,Solid,Polyester,Hand Wash,Regular,Garment Measurements in,Concealed Zip,Regular,NA
816.0,18174304,SHUBHVASTRA Green & Red Printed Unstitched Lehenga & Blouse With Dupatta,6475.0,Green,Shubhvastra,0,0.0,green red printed lehenga choli dupatta green red printed unstitched blouse halter neck sleeveless button closure green red printed unstitched lehenga slip closure flared hem green red printed dupatta printed bordercholi customizable upto bust lehenga customizable upto waist lehenga length length dupatta length dupatta width mblouse fabric art silk lehenga fabric art silk lehenga lining fabric shantoon dupatta fabric assam silk dry clean,Casual,Solid,Solid,Polyester,Hand Wash,Regular,Garment Measurements in,Tie-Ups,Regular,NA
816.0,18174302,SHUBHVASTRA Multicoloured Printed Unstitched Lehenga & Blouse With Dupatta,6475.0,Multi,Shubhvastra,0,0.0,multicoloured printed lehenga choli dupatta multicoloured printed unstitched blouse v neck sleeveless button closure multicoloured printed unstitched lehenga slip closure flared hem multicoloured printed dupatta printed borderblouse fabric art silk lehenga fabric art silk lehenga lining fabric shantoon dupatta fabric assam silk dry cleancholi customizable upto bust lehenga customizable upto waist lehenga length length dupatta length dupatta width,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Regular,2
